Book Row,Book Name,Book URL,Book Type,Book Price,Book UPC,Book Availability,Books Available,Book Reviews,Book Rating
663,Find Her (Detective D.D. Warren #8),https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,add a comment,22.37,b28c7d07afa7063b,In stock,5,0,1
664,Evicted: Poverty and Profit in the American City,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,add a comment,42.27,75cc85cdbe9ad46b,In stock,5,0,1
665,A Game of Thrones (A Song of Ice and Fire #1),https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,add a comment,46.42,03cbb67c0f990d87,In stock,5,0,2
666,A Clash of Kings (A Song of Ice and Fire #2),https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,add a comment,10.79,89a89e76f3516357,In stock,5,0,3
667,The Tipping Point: How Little Things Can Make a Big Difference,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html,add a comment,10.02,224fa77d4b248046,In stock,3,0,2
668,The Rest Is Noise: Listening to the Twentieth Century,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html,add a comment,34.77,e2d47e82c50d41d9,In stock,3,0,1
669,The Purpose Driven Life: What on Earth Am I Here for?,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html,add a comment,37.19,0e7beedf0ee9380c,In stock,3,0,3
670,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html,add a comment,47.80,a8b0ea6490bc818f,In stock,3,0,3
671,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html,add a comment,57.48,8f5d16a5a9bd58b2,In stock,3,0,1
672,"The End of Faith: Religion, Terror, and the Future of Reason",https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html,add a comment,22.13,b3f2bc2cefb35f05,In stock,3,0,4
673,The Complete Poems,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html,add a comment,41.32,23707d3ddf14a999,In stock,3,0,5
674,The Catcher in the Rye,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html,add a comment,24.55,487449f4f6322f0f,In stock,3,0,1
675,The Case for Christ (Cases for Christianity),https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html,add a comment,47.84,970bd3316219e7dc,In stock,3,0,1
676,The Blind Side: Evolution of a Game,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,add a comment,53.71,cd3dcd83bb002e78,In stock,3,0,5
677,Seven Days in the Art World,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html,add a comment,52.33,07806456878931bc,In stock,3,0,2
678,Sarah's Key,https://books.toscrape.com/catalogue/sarahs-key_217/index.html,add a comment,46.29,5b2cd5b31a510848,In stock,3,0,1
679,Rogue Lawyer (Rogue Lawyer #1),https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html,add a comment,50.11,b4f5672f68ec3a83,In stock,3,0,3
680,Manuscript Found in Accra,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html,add a comment,34.98,546da23278482b0a,In stock,3,0,2
681,Fire Bound (Sea Haven/Sisters of the Heart #5),https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html,add a comment,21.28,2ed3a794a70aa85f,In stock,3,0,4
682,Cosmos,https://books.toscrape.com/catalogue/cosmos_141/index.html,add a comment,36.17,dbe33cf29ef1623d,In stock,3,0,2
683,#GIRLBOSS,https://books.toscrape.com/catalogue/girlboss_113/index.html,add a comment,50.96,165affa7adb5eded,In stock,3,0,1
684,The Sense of an Ending,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,add a comment,31.38,4130678275eb7c8c,In stock,2,0,3
685,The Republic,https://books.toscrape.com/catalogue/the-republic_78/index.html,add a comment,33.78,0ec9d2b018fb10d8,In stock,1,0,3
686,The Odyssey,https://books.toscrape.com/catalogue/the-odyssey_77/index.html,add a comment,29.64,f0512adadffd2480,In stock,1,0,3
687,The Light of the Fireflies,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html,add a comment,54.43,04e43893e32f9d29,In stock,1,0,1
688,The Iliad,https://books.toscrape.com/catalogue/the-iliad_69/index.html,add a comment,16.16,86d8bd7afa5b51b3,In stock,1,0,1
689,The Communist Manifesto,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html,add a comment,14.76,18b4545a5ed15581,In stock,1,0,3
690,Lord of the Flies,https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html,add a comment,24.89,71a6471bbdac21d9,In stock,1,0,3
691,Unicorn Tracks,https://books.toscrape.com/catalogue/unicorn-tracks_951/index.html,fantasy,18.78,7ae099f3898e0209,In stock,16,0,3
692,"Saga, Volume 6 (Saga (Collected Editions) #6)",https://books.toscrape.com/catalogue/saga-volume-6-saga-collected-editions-6_924/index.html,fantasy,25.02,c849f0b2f5d6a742,In stock,16,0,3
693,Princess Between Worlds (Wide-Awake Princess #5),https://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html,fantasy,13.34,0e691eda369f4e09,In stock,16,0,5
694,Masks and Shadows,https://books.toscrape.com/catalogue/masks-and-shadows_909/index.html,fantasy,56.40,fa9610a50a1bf149,In stock,16,0,2
695,Crown of Midnight (Throne of Glass #2),https://books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html,fantasy,43.29,7267864328ae8b9d,In stock,16,0,3
696,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",https://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html,fantasy,28.09,6d5300b2d8f37e07,In stock,16,0,2
697,A Court of Thorns and Roses (A Court of Thorns and Roses #1),https://books.toscrape.com/catalogue/a-court-of-thorns-and-roses-a-court-of-thorns-and-roses-1_874/index.html,fantasy,52.37,01d2001ac1e6f8a3,In stock,16,0,1
698,Throne of Glass (Throne of Glass #1),https://books.toscrape.com/catalogue/throne-of-glass-throne-of-glass-1_868/index.html,fantasy,35.07,590a9cccf7db9f7d,In stock,15,0,3
699,The Glittering Court (The Glittering Court #1),https://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html,fantasy,44.28,2dbb7ec08cdd7f3c,In stock,15,0,1
700,Hollow City (Miss Peregrine’s Peculiar Children #2),https://books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html,fantasy,42.98,4ce91d31c1e57c33,In stock,15,0,1
701,The Star-Touched Queen,https://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html,fantasy,46.02,1528279aec1f3dce,In stock,14,0,5
702,The Hidden Oracle (The Trials of Apollo #1),https://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html,fantasy,52.26,992974ba6a0536ea,In stock,14,0,2
703,The Bane Chronicles (The Bane Chronicles #1-11),https://books.toscrape.com/catalogue/the-bane-chronicles-the-bane-chronicles-1-11_746/index.html,fantasy,44.73,dc6f688b82e42a5b,In stock,14,0,4
704,Island of Dragons (Unwanteds #7),https://books.toscrape.com/catalogue/island-of-dragons-unwanteds-7_705/index.html,fantasy,29.65,2b52334fab158861,In stock,14,0,1
705,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html,fantasy,37.51,3c6fe637a0180b01,In stock,14,0,5
706,City of Glass (The Mortal Instruments #3),https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html,fantasy,56.02,966ebb738e0f9d9b,In stock,14,0,4
707,Searching for Meaning in Gailana,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,fantasy,38.73,2f0213137a80d485,In stock,13,0,1
708,The Star-Touched Queen,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,fantasy,32.30,4a7a25be293ad678,In stock,12,0,5
709,A Shard of Ice (The Black Symphony Saga #1),https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,fantasy,56.63,63d5f1651880dcea,In stock,9,0,3
710,King's Folly (The Kinsman Chronicles #1),https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,fantasy,39.61,4c82371b8cd02d4d,In stock,7,0,5
711,Every Heart a Doorway (Every Heart A Doorway #1),https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,fantasy,12.16,4fa75fc6829431ca,In stock,7,0,5
712,A Gathering of Shadows (Shades of Magic #2),https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,fantasy,44.81,d1378a0ad06ff979,In stock,7,0,4
713,The Raven Boys (The Raven Cycle #1),https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,fantasy,57.74,e0b3a679b83caccc,In stock,5,0,4
714,The False Prince (The Ascendance Trilogy #1),https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,fantasy,56.00,a2a9f76339d21ab1,In stock,5,0,5
715,Tell the Wind and Fire,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,fantasy,45.51,84126312e2431a09,In stock,5,0,3
716,A Feast for Crows (A Song of Ice and Fire #4),https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,fantasy,17.21,f2c8f4b4c94d5c5c,In stock,5,0,4
717,The Demonists (Demonist #1),https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html,fantasy,52.11,ff2dffba388d9922,In stock,4,0,2
718,The Beast (Black Dagger Brotherhood #14),https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,fantasy,46.08,8930013d06942df1,In stock,4,0,5
719,Paper and Fire (The Great Library #2),https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html,fantasy,49.45,ae884ac655d6ee3e,In stock,4,0,5
720,Harry Potter and the Order of the Phoenix (Harry Potter #5),https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html,fantasy,31.63,5a6b7155f2797537,In stock,4,0,4
721,Harry Potter and the Half-Blood Prince (Harry Potter #6),https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html,fantasy,48.75,73f4f87dd936ee5c,In stock,4,0,5
722,Harry Potter and the Chamber of Secrets (Harry Potter #2),https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html,fantasy,14.74,c7c4f55b7321cba7,In stock,4,0,1
723,The Rose & the Dagger (The Wrath and the Dawn #2),https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html,fantasy,58.64,322a9e34d87f54b1,In stock,3,0,4
724,Soldier (Talon #3),https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html,fantasy,24.72,feaaae90514eb2ac,In stock,3,0,2
725,Midnight Riot (Peter Grant/ Rivers of London - books #1),https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html,fantasy,55.46,e9056f9b5a40a301,In stock,3,0,2
726,Heir to the Sky,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html,fantasy,44.07,b003f8bb02f76dc5,In stock,3,0,4
727,Eragon (The Inheritance Cycle #1),https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html,fantasy,43.87,b843f52a986a2914,In stock,3,0,3
728,Darkfever (Fever #1),https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html,fantasy,56.02,468bd274ac084bb9,In stock,3,0,1
729,Ash,https://books.toscrape.com/catalogue/ash_123/index.html,fantasy,22.06,5d22e2a46604b6e7,In stock,3,0,4
730,A Storm of Swords (A Song of Ice and Fire #3),https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,fantasy,31.22,87beabf664115d79,In stock,3,0,2
731,Vampire Girl (Vampire Girl #1),https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,fantasy,53.82,dab5e75d1339706a,In stock,1,0,2
732,The Silent Twin (Detective Jennifer Knight #3),https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,fantasy,36.25,9e9932ae1a7d0943,In stock,1,0,3
733,The Mirror & the Maze (The Wrath and the Dawn #1.5),https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,fantasy,29.38,c40b70e0f6d80189,In stock,1,0,1
734,Sister Sable (The Mad Queen #1),https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html,fantasy,13.33,3a9a7c5895e82646,In stock,1,0,3
735,Shadow Rites (Jane Yellowrock #10),https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,fantasy,21.72,229cd6564bf0dce4,In stock,1,0,4
736,Origins (Alphas 0.5),https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html,fantasy,28.99,8932e5c12f12ffed,In stock,1,0,1
737,One Second (Seven #7),https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html,fantasy,52.94,7ea31f38675b91c1,In stock,1,0,2
738,Myriad (Prentor #1),https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html,fantasy,58.75,63e20a0f98218a87,In stock,1,0,4
739,Without Borders (Wanderlove #1),https://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html,new adult,45.07,acddfeab2a407640,In stock,16,0,2
740,The Mistake (Off-Campus #2),https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html,new adult,43.29,99ff4cc6491e8f5c,In stock,15,0,3
741,The Matchmaker's Playbook (Wingmen Inc. #1),https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html,new adult,55.85,08db62f24627e71f,In stock,15,0,1
742,The Hook Up (Game On #1),https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html,new adult,36.29,6e473eff459e809f,In stock,1,0,5
743,Shameless,https://books.toscrape.com/catalogue/shameless_52/index.html,new adult,58.35,c068c013d6921fea,In stock,1,0,3
744,Off Sides (Off #1),https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html,new adult,39.45,b6f1cfadc4dd79d4,In stock,1,0,5
745,The Requiem Red,https://books.toscrape.com/catalogue/the-requiem-red_995/index.html,young adult,22.65,f77dbf2323deb740,In stock,19,0,1
746,Set Me Free,https://books.toscrape.com/catalogue/set-me-free_988/index.html,young adult,17.46,ce6396b0f23f6ecc,In stock,19,0,5
747,The Natural History of Us (The Fine Art of Pretending #2),https://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html,young adult,45.22,cedf82b5086e4691,In stock,16,0,3
748,Obsidian (Lux #1),https://books.toscrape.com/catalogue/obsidian-lux-1_911/index.html,young adult,14.86,3c346ab1e76ae1f6,In stock,16,0,2
749,Burning,https://books.toscrape.com/catalogue/burning_884/index.html,young adult,28.81,5ceb951f629700a2,In stock,16,0,3
750,A Fierce and Subtle Poison,https://books.toscrape.com/catalogue/a-fierce-and-subtle-poison_875/index.html,young adult,28.13,842790dfaa937484,In stock,16,0,4
751,Scarlett Epstein Hates It Here,https://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html,young adult,43.55,1c929cfd16b71907,In stock,15,0,5
752,"Nightingale, Sing",https://books.toscrape.com/catalogue/nightingale-sing_823/index.html,young adult,38.28,50b8f80311b31ede,In stock,15,0,1
753,Library of Souls (Miss Peregrine’s Peculiar Children #3),https://books.toscrape.com/catalogue/library-of-souls-miss-peregrines-peculiar-children-3_816/index.html,young adult,48.56,ba54932df84e8cea,In stock,15,0,5
754,Frostbite (Vampire Academy #2),https://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html,young adult,29.99,116a2fdc9a45bab0,In stock,15,0,5
755,Wild Swans,https://books.toscrape.com/catalogue/wild-swans_782/index.html,young adult,14.36,3fb15ace50d6142b,In stock,14,0,2
756,Until Friday Night (The Field Party #1),https://books.toscrape.com/catalogue/until-friday-night-the-field-party-1_775/index.html,young adult,46.31,aba2db9afb1469c7,In stock,14,0,2
757,This Is Where It Ends,https://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html,young adult,27.12,f0f38174a7e689a3,In stock,14,0,2
758,The Darkest Lie,https://books.toscrape.com/catalogue/the-darkest-lie_747/index.html,young adult,35.35,6edacfd1f8ebb9eb,In stock,14,0,5
